bull_id,name,power_rating,avg_bull_score,avg_adjusted,attempts,rides,avg_ride_score,buckoff_pct,pre_ride_prob,hand_advantage_pct,hand_advantage_dir,lh_wins,lh_losses,lh_pct,lh_total,rh_wins,rh_losses,rh_pct,rh_total,top_riders_wins,top_riders_losses,top_riders_pct,contractor,active,round_wins,rider_round_wins
49647,9X Cowboy Floyd (49647),47.9,20.309,,17,9,81.22,47.06,12.2,33,LEFT,1,5,16.67,6,3,3,50.0,6,1,3,25.0,Cowboy Floyd,True,0,0
49651,05 Midnight Rider (49651),51.5,20.397,,17,6,81.75,64.71,29.3,24,LEFT,3,4,42.86,7,4,2,66.67,6,1,2,33.33,Midnight Rider,True,0,0
49669,569G Rogue One (49669),70.96,21.316,21.222,30,12,85.59,60.0,23.6,14,RIGHT,10,7,58.82,17,4,5,44.44,9,10,10,50.0,Rogue One,True,2,2
49677,912 Night Trip (49677),73.48,21.243,21.119,37,6,84.75,83.78,21.9,9,LEFT,10,3,76.92,13,19,3,86.36,22,6,1,85.71,Night Trip,True,0,1
49680,948 Yeti Frost (49680),0.0,18.875,,2,1,70.0,50.0,39.1,,,,,,,,,,,,,,Yeti Frost,True,0,0
49681,191B Yount's Brody's Pet (49681),88.22,21.415,21.246,31,2,84.0,93.55,12.5,11,RIGHT,11,0,100.0,11,16,2,88.89,18,20,2,90.91,Yount's Brody's Pet,True,10,1
49685,93 Arctic Lights (49685),66.88,20.816,,19,3,84.25,84.21,15.0,33,LEFT,6,3,66.67,9,4,0,100.0,4,5,3,62.5,Arctic Lights,True,0,1
49686,203 Caesar (49686),71.74,21.172,20.902,54,17,86.93,68.52,27.0,4,RIGHT,11,5,68.75,16,22,12,64.71,34,10,13,43.48,Caesar,True,1,2
49688,191 Boogie Nights  (49688),51.19,20.794,,18,5,85.8,72.22,18.7,40,LEFT,2,3,40.0,5,8,2,80.0,10,1,3,25.0,Boogie Nights,True,0,0
49689,8109 Face Card (49689),66.2,20.25,,10,7,81.71,30.0,40.2,60,RIGHT,3,2,60.0,5,0,5,0.0,5,1,0,100.0,Face Card,True,0,0
49693,837 Little Tex (49693),71.99,21.083,20.866,40,4,82.38,90.0,4.3,12,LEFT,8,2,80.0,10,22,2,91.67,24,8,4,66.67,Little Tex,True,2,1
49694,-931 Candy Cane (49694),69.32,20.446,,50,14,82.07,72.0,27.8,8,RIGHT,13,5,72.22,18,16,9,64.0,25,9,10,47.37,Candy Cane,True,1,2
49698,6G Wagon Bru (49698),61.2,20.611,,22,7,80.31,68.18,14.6,36,LEFT,4,5,44.44,9,8,2,80.0,10,4,4,50.0,Wagon Bru,True,0,1
497,S87 Baileys Diamond Dog (497),65.76,20.788,,40,14,83.14,65.0,,50,RIGHT,11,0,100.0,11,10,10,50.0,20,7,8,46.67,Baileys Diamond Dog,True,2,2
49709,021 Never Forget (49709),53.93,21.349,21.175,17,7,87.06,58.82,31.2,50,LEFT,3,6,33.33,9,5,1,83.33,6,2,5,28.57,Never Forget,True,2,1
49712,946 Thunder Butte (49712),67.17,21.35,21.256,30,6,84.4,80.0,7.3,27,LEFT,9,5,64.29,14,11,1,91.67,12,6,5,54.55,Thunder Butte,True,2,0
49713,224 Peacemaker (49713),56.59,20.87,,25,7,83.86,72.0,48.7,9,LEFT,5,3,62.5,8,10,4,71.43,14,2,3,40.0,Peacemaker,True,2,2
49714,832 Southbound (49714),68.03,19.813,,12,2,78.25,83.33,22.5,13,RIGHT,4,1,80.0,5,2,1,66.67,3,4,1,80.0,Southbound,True,0,0
49718,J180 Varsity Blues (49718),64.45,21.098,,23,3,84.67,86.96,25.4,11,LEFT,7,2,77.78,9,8,1,88.89,9,3,2,60.0,Varsity Blues,True,0,0
49719,07 Repo Man (49719),55.34,21.032,20.905,31,9,85.11,70.97,31.4,45,LEFT,4,7,36.36,11,9,2,81.82,11,2,4,33.33,Repo Man,True,3,1
49722,0816 Smoke Show (49722),63.9,21.068,20.811,25,6,86.0,76.0,29.6,65,LEFT,2,5,28.57,7,14,1,93.33,15,5,5,50.0,Smoke Show,True,1,1
49727,2719 Unhinged (49727),75.64,21.04,20.836,29,1,86.5,96.55,44.9,11,LEFT,8,1,88.89,9,17,0,100.0,17,7,1,87.5,Unhinged,True,2,0
49733,819 High Noon (49733),69.44,20.214,,44,11,81.82,75.0,35.8,7,RIGHT,12,4,75.0,16,15,7,68.18,22,8,4,66.67,High Noon,True,1,0
49735,L69 Whatever (49735),74.85,20.946,,73,23,84.74,68.49,10.2,15,LEFT,15,12,55.56,27,27,11,71.05,38,14,15,48.28,Whatever,True,0,2
49737,933 Fair Trade (49737),64.92,20.969,,32,8,83.31,75.0,31.9,2,RIGHT,6,2,75.0,8,16,6,72.73,22,5,4,55.56,Fair Trade,True,1,1
49738,911X Stranger Danger (49738),64.66,20.902,,34,9,85.11,73.53,25.5,5,RIGHT,10,4,71.43,14,10,5,66.67,15,5,4,55.56,Stranger Danger,True,0,2
49744,40G Modelo (49744),0.0,18.667,,3,1,75.5,66.67,34.5,,,,,,,,,,,,,,Modelo,True,0,0
49745,929 Shazam (49745),59.27,20.563,,12,5,77.83,58.33,33.0,6,LEFT,1,1,50.0,2,5,4,55.56,9,4,5,44.44,Shazam,True,3,1
49757,12 Rorschach (49757),82.53,21.38,21.199,48,10,86.6,79.17,37.8,24,RIGHT,14,1,93.33,15,20,9,68.97,29,20,9,68.97,Rorschach,True,1,2
49761,00 Doughboy (49761),71.14,20.664,,11,3,83.0,72.73,18.8,60,RIGHT,5,0,100.0,5,2,3,40.0,5,1,0,100.0,Doughboy,True,0,0
49773,921 Greyhound (49773),75.15,20.897,,29,2,82.75,93.1,23.4,20,LEFT,8,2,80.0,10,16,0,100.0,16,3,0,100.0,Greyhound,True,1,0
49781,9 Big Stew (49781),65.6,21.792,,12,2,85.0,83.33,37.1,29,RIGHT,3,0,100.0,3,5,2,71.43,7,2,1,66.67,Big Stew,True,6,1
49786,011 Sharp Dressed Man (49786),71.04,20.375,,22,3,84.17,86.36,15.1,7,RIGHT,8,1,88.89,9,9,2,81.82,11,5,1,83.33,Sharp Dressed Man,True,0,0
49788,05L Cage Fight (49788),69.38,20.551,,40,6,79.0,85.0,25.0,7,LEFT,16,4,80.0,20,13,2,86.67,15,4,1,80.0,Cage Fight,True,1,0
498,S91 Baileys Brew (498),40.4,19.0,,5,0,0.0,100.0,,,,,,,,,,,,,,,Baileys Brew,True,0,0
49802,038 Smash (49802),57.9,20.794,,34,13,83.38,61.76,8.4,28,RIGHT,9,4,69.23,13,5,7,41.67,12,3,4,42.86,Smash,True,3,1
49806,03 No Doze (49806),72.51,21.326,21.131,28,5,87.88,82.14,27.2,24,LEFT,3,2,60.0,5,16,3,84.21,19,9,5,64.29,No Doze,True,5,2
49808,90 * (49808),44.85,19.781,,8,6,80.87,25.0,50.4,30,RIGHT,1,1,50.0,2,1,4,20.0,5,1,3,25.0,*,True,0,0
49813,5 Tigger (49813),76.12,20.466,,21,3,85.33,85.71,13.7,36,RIGHT,6,1,85.71,7,2,2,50.0,4,6,0,100.0,Tigger,True,1,2
49816,13 Hammer Lane (49816),51.28,20.675,,20,5,83.1,75.0,55.9,63,LEFT,3,5,37.5,8,7,0,100.0,7,1,3,25.0,Hammer Lane,True,0,3
49820,G08 Smoke Down (49820),76.54,21.101,20.924,59,20,85.81,66.1,20.3,17,RIGHT,18,7,72.0,25,16,13,55.17,29,17,14,54.84,Smoke Down,True,1,3
49822,900 Boogey (49822),66.37,21.287,20.98,15,3,87.23,80.0,27.0,30,RIGHT,2,0,100.0,2,7,3,70.0,10,4,2,66.67,Boogey,True,5,1
49823,91E Big Time (49823),67.52,20.472,,56,10,72.5,82.14,12.6,42,LEFT,8,8,50.0,16,24,2,92.31,26,7,6,53.85,Big Time,True,2,1
49825,G567 Big Hawk (49825),72.37,20.838,,20,3,83.25,85.0,20.1,4,RIGHT,6,1,85.71,7,9,2,81.82,11,7,2,77.78,Big Hawk,True,1,0
49826,63G Boo Ray (49826),71.32,20.913,,32,10,86.28,68.75,37.4,24,RIGHT,8,2,80.0,10,10,8,55.56,18,10,9,52.63,Boo Ray,True,1,3
49830,802 Playstation 2 (49830),62.37,19.767,,30,6,76.42,80.0,37.1,9,RIGHT,9,2,81.82,11,8,3,72.73,11,4,3,57.14,Playstation 2,True,0,0
49834,31 Pearl Necklace (49834),50.4,20.386,,13,6,80.5,53.85,45.2,46,LEFT,1,3,25.0,4,5,2,71.43,7,1,2,33.33,Pearl Necklace,True,0,1
49836,901 Charlie Bob (49836),38.95,19.656,,8,2,73.75,75.0,14.6,40,LEFT,3,2,60.0,5,3,0,100.0,3,,,,Charlie Bob,True,0,0
49842,31 Big River (49842),51.18,20.866,,28,17,85.06,39.29,42.3,3,LEFT,3,7,30.0,10,5,10,33.33,15,2,7,22.22,Big River,True,0,2
49843,802 Ferguson & Sons Blackhawk (49843),62.28,20.235,,16,4,76.25,75.0,8.8,13,LEFT,6,3,66.67,9,4,1,80.0,5,2,1,66.67,Ferguson & Sons Blackhawk,True,0,0
49848,902 Black Panther (49848),65.92,20.951,,70,27,85.94,61.43,53.7,25,RIGHT,13,5,72.22,18,19,21,47.5,40,7,12,36.84,Black Panther,True,4,4
49864,206 Ted's Nightmare (49864),74.49,21.268,21.057,14,0,0.0,100.0,4.0,,,5,0,100.0,5,5,0,100.0,5,1,0,100.0,Ted's Nightmare,True,1,0
49867,027H Dump Truck (49867),47.74,20.233,,15,8,80.88,46.67,12.8,7,RIGHT,3,3,50.0,6,3,4,42.86,7,1,3,25.0,Dump Truck,True,1,0
49872,824 Blackberry Smoke (49872),68.6,19.875,,20,8,78.81,60.0,9.9,3,LEFT,2,3,40.0,5,3,4,42.86,7,1,0,100.0,Blackberry Smoke,True,1,0
49874,827 Tar Baby (49874),64.25,20.602,,27,3,78.0,88.89,21.2,6,RIGHT,16,2,88.89,18,5,1,83.33,6,2,1,66.67,Tar Baby,True,1,0
49875,182 Crazy Train (49875),65.96,20.382,,34,8,81.56,76.47,21.9,13,RIGHT,12,3,80.0,15,10,5,66.67,15,3,1,75.0,Crazy Train,True,0,1
49876,904 Bomb Diggity (49876),62.22,21.201,20.985,35,17,87.09,51.43,68.6,35,LEFT,5,12,29.41,17,9,5,64.29,14,5,15,25.0,Bomb Diggity,True,2,4
49880,964 Pole Cat (49880),59.67,19.132,,17,5,77.88,70.59,48.5,37,RIGHT,4,1,80.0,5,3,4,42.86,7,3,2,60.0,Pole Cat,True,1,0
49882,950 Sumpin Cool (49882),47.21,18.841,,11,4,72.88,63.64,30.2,27,RIGHT,3,2,60.0,5,1,2,33.33,3,1,3,25.0,Sumpin Cool,True,0,0
499,X22 Freight Train (499),61.79,19.62,,25,4,74.0,84.0,,11,RIGHT,7,2,77.78,9,4,2,66.67,6,3,2,60.0,Freight Train,True,0,0
49911,000 Bubblegum (49911),51.89,20.408,,19,6,79.92,68.42,20.2,17,LEFT,2,2,50.0,4,8,4,66.67,12,1,2,33.33,Bubblegum,True,1,1
49912,54G Risky Business (49912),73.34,21.04,20.9,22,6,85.43,72.73,12.3,14,RIGHT,7,2,77.78,9,7,4,63.64,11,10,4,71.43,Risky Business,True,0,1
49916,848 Martin's Maniac (49916),70.9,20.694,,36,4,82.63,88.89,26.7,10,RIGHT,10,1,90.91,11,13,3,81.25,16,6,2,75.0,Martin's Maniac,True,1,0
49919,602G Margy Boy (49919),38.77,20.063,,12,4,80.88,66.67,20.1,11,RIGHT,5,2,71.43,7,3,2,60.0,5,,,,Margy Boy,True,0,1
49928,909 Repo Man (49928),68.01,20.75,,27,6,85.58,77.78,11.3,5,LEFT,6,2,75.0,8,12,3,80.0,15,5,2,71.43,Repo Man,True,2,1
49934,849K Justify (49934),72.7,20.328,,16,1,75.0,93.75,7.6,14,RIGHT,7,0,100.0,7,6,1,85.71,7,1,0,100.0,Justify,True,0,0
49941,906 Storm Front (49941),58.98,20.926,,27,8,83.19,70.37,43.2,23,LEFT,2,2,50.0,4,16,6,72.73,22,3,4,42.86,Storm Front,True,1,1
49943,007 Bond (49943),69.14,21.45,21.382,26,2,84.0,92.31,17.6,,,9,1,90.0,10,9,1,90.0,10,3,1,75.0,Bond,True,2,1
49948,924 Watermelon Sugar Hi (49948),48.12,20.264,,18,9,83.25,50.0,38.6,20,LEFT,3,5,37.5,8,4,3,57.14,7,1,3,25.0,Watermelon Sugar Hi,True,0,1
49951,-916 Chico (49951),83.79,21.58,21.38,54,10,87.85,81.48,22.6,16,LEFT,23,8,74.19,31,19,2,90.48,21,25,10,71.43,Chico,True,11,5
49955,961 Far Too Filthy (49955),67.03,20.568,,19,3,82.75,84.21,34.0,24,RIGHT,10,1,90.91,11,4,2,66.67,6,3,1,75.0,Far Too Filthy,True,2,0
49956,999 Western Ways (49956),0.0,20.363,,2,0,0.0,100.0,21.4,,,,,,,,,,,,,,Western Ways,True,0,0
49963,014 Good Advice (49963),65.46,20.689,,33,5,78.6,84.85,43.2,16,RIGHT,15,2,88.24,17,8,3,72.73,11,5,4,55.56,Good Advice,True,5,1
49964,75 Gator Bait (49964),58.53,20.375,,22,5,84.5,77.27,16.3,30,LEFT,6,4,60.0,10,9,1,90.0,10,2,2,50.0,Gator Bait,True,1,1
49969,-17 Ice Trey (49969),81.67,21.343,21.302,42,3,80.45,92.86,29.6,18,LEFT,14,3,82.35,17,20,0,100.0,20,14,3,82.35,Ice Trey,True,5,0
49973,K34 Purple Rain (49973),39.15,19.781,,24,6,80.17,75.0,32.2,37,RIGHT,12,1,92.31,13,5,4,55.56,9,,,,Purple Rain,True,0,1
49983,B68 Ironman (49983),63.27,21.128,21.057,35,10,84.8,71.43,23.8,46,LEFT,8,9,47.06,17,13,1,92.86,14,5,6,45.45,Ironman,True,3,2
49985,88 Cash Prize (49985),53.32,20.125,,39,5,80.75,87.18,45.9,2,LEFT,10,2,83.33,12,17,3,85.0,20,1,2,33.33,Cash Prize,True,0,0
49986,B71 CEO (49986),73.74,20.313,,28,1,0.0,96.43,22.2,13,LEFT,7,1,87.5,8,16,0,100.0,16,2,0,100.0,CEO,True,0,0
49989,B63 Anonymous (49989),68.46,18.231,,13,3,65.33,76.92,6.5,50,LEFT,2,2,50.0,4,6,0,100.0,6,2,0,100.0,Anonymous,True,0,0
49991,B62 Ice Age (49991),67.77,20.545,,29,9,79.67,68.97,26.8,48,LEFT,3,6,33.33,9,13,3,81.25,16,4,1,80.0,Ice Age,True,2,1
49992,B73 Dracula (49992),73.92,20.855,,19,2,81.5,89.47,4.5,33,LEFT,4,2,66.67,6,9,0,100.0,9,2,0,100.0,Dracula,True,0,0
49994,B53 Scorpion (49994),53.02,20.14,,25,4,77.5,84.0,6.5,10,LEFT,5,2,71.43,7,9,2,81.82,11,1,2,33.33,Scorpion,True,1,0
49995,23/9 Mai Tai (49995),39.47,19.458,,6,1,78.5,83.33,24.0,,,0,1,0.0,1,3,0,100.0,3,,,,Mai Tai,True,0,0
49996,035 * (49996),0.0,19.083,,3,1,77.5,66.67,21.5,,,,,,,,,,,,,,*,True,0,0
50002,001 Nightmare (50002),72.33,20.159,,26,5,84.25,80.77,23.3,33,LEFT,6,4,60.0,10,13,1,92.86,14,10,5,66.67,Nightmare,True,0,1
50006,J07 Toxic Waste (50006),38.08,20.05,,5,2,82.5,60.0,24.3,,,1,1,50.0,2,1,1,50.0,2,,,,Toxic Waste,True,0,0
50013,96 Dysfunctional (50013),40.96,20.6,,5,1,81.0,80.0,15.4,,,,,,,3,1,75.0,4,,,,Dysfunctional,True,0,0
50016,928 Finger Roll (50016),65.58,20.099,,29,4,84.0,86.21,18.7,33,RIGHT,10,0,100.0,10,8,4,66.67,12,4,2,66.67,Finger Roll,True,4,0
50018,96 Beans (50018),70.27,19.981,,8,2,83.0,75.0,15.0,,,2,0,100.0,2,2,1,66.67,3,1,0,100.0,Beans,True,0,0
50019,17G Hector (50019),62.67,21.04,20.89,22,11,84.9,50.0,38.2,18,LEFT,4,6,40.0,10,7,5,58.33,12,6,7,46.15,Hector,True,0,5
50025,869 Samcro (50025),68.04,20.762,,22,7,84.43,68.18,16.1,30,LEFT,5,4,55.56,9,6,1,85.71,7,4,1,80.0,Samcro,True,2,2
50027,-86 Let's Go Brandon (50027),53.3,20.563,,20,4,80.63,80.0,49.1,26,RIGHT,8,1,88.89,9,5,3,62.5,8,1,2,33.33,Let's Go Brandon,True,0,0
50028,825 Freak Show (50028),54.19,20.971,,17,3,81.33,82.35,25.5,22,LEFT,4,2,66.67,6,8,1,88.89,9,1,2,33.33,Freak Show,True,1,1
50030,904 Roscoe (50030),76.14,21.221,21.09,34,5,85.6,85.29,22.9,23,LEFT,10,4,71.43,14,17,1,94.44,18,8,1,88.89,Roscoe,True,3,2
50031,834 Bucktastrophe (50031),75.09,20.432,,12,0,0.0,100.0,3.6,,,5,0,100.0,5,5,0,100.0,5,3,0,100.0,Bucktastrophe,True,0,0
50036,062 Head Honcho (50036),69.52,20.95,,20,4,87.13,80.0,25.1,4,LEFT,7,2,77.78,9,9,2,81.82,11,4,1,80.0,Head Honcho,True,0,2
50040,0571 Fake Friend (50040),72.68,20.426,,38,5,82.2,86.84,16.3,14,LEFT,9,3,75.0,12,17,2,89.47,19,6,1,85.71,Fake Friend,True,0,3
50047,30H Happy Hour (50047),62.13,21.37,21.113,24,9,84.14,62.5,42.8,14,RIGHT,7,4,63.64,11,5,5,50.0,10,5,7,41.67,Happy Hour,True,1,2
5005,103 Diamond Willy (5005),76.73,20.986,20.859,36,7,83.79,80.56,,61,LEFT,1,3,25.0,4,19,3,86.36,22,12,4,75.0,Diamond Willy,True,1,2
50054,911 Muss Bus (50054),82.9,21.047,20.856,43,2,87.0,95.35,33.3,13,LEFT,14,2,87.5,16,23,0,100.0,23,14,1,93.33,Muss Bus,True,8,0
50056,909 Criminal Intent (50056),73.78,21.391,,16,2,85.5,87.5,18.5,33,RIGHT,10,0,100.0,10,4,2,66.67,6,1,0,100.0,Criminal Intent,True,2,1
50057,0L19 Loaded (50057),64.1,21.036,21.004,21,4,83.88,80.95,21.9,27,RIGHT,6,0,100.0,6,11,4,73.33,15,2,1,66.67,Loaded,True,3,1
50061,19H Back Bender (50061),55.04,20.779,,38,16,83.99,57.89,18.2,38,LEFT,3,8,27.27,11,13,7,65.0,20,2,3,40.0,Back Bender,True,0,2
50066,930 Umm (50066),82.85,21.369,21.282,52,11,88.51,78.85,20.6,3,RIGHT,19,5,79.17,24,19,6,76.0,25,23,10,69.7,Umm,True,5,6
50068,-822 Air Marshall (50068),86.7,20.849,,54,8,83.68,85.19,25.7,15,LEFT,18,5,78.26,23,26,2,92.86,28,24,5,82.76,Air Marshall,True,1,0
50069,312 Mouthpiece (50069),39.69,19.805,,5,1,80.5,80.0,12.7,,,,,,,1,1,50.0,2,,,,Mouthpiece,True,0,0
50071,927 Sandman (50071),69.13,20.612,,41,9,83.36,78.05,33.1,25,LEFT,9,6,60.0,15,17,3,85.0,20,8,6,57.14,Sandman,True,0,1
50082,944 Batter Up (50082),39.57,20.605,,10,5,82.86,50.0,35.0,55,RIGHT,3,1,75.0,4,1,4,20.0,5,0,2,0.0,Batter Up,True,1,0
50086,-070 Cajun Brute (50086),58.3,21.185,20.856,17,6,86.47,64.71,16.6,60,RIGHT,1,0,100.0,1,4,6,40.0,10,3,4,42.86,Cajun Brute,True,1,2
50089,59 Duke of Earl (50089),66.57,19.987,,27,3,76.83,88.89,24.4,14,LEFT,7,2,77.78,9,11,1,91.67,12,3,1,75.0,Duke of Earl,True,1,0
50091,-945 Mister Love Maker (50091),68.22,18.614,,22,3,77.0,86.36,9.1,27,LEFT,4,2,66.67,6,14,1,93.33,15,5,1,83.33,Mister Love Maker,True,0,0
50092,812 Corn Pop (50092),60.26,20.504,,38,15,82.6,60.53,11.7,13,LEFT,5,5,50.0,10,12,7,63.16,19,4,4,50.0,Corn Pop,True,0,2
50099,-937 Maximus (50099),67.46,20.357,,58,20,83.68,65.52,35.3,11,RIGHT,15,7,68.18,22,16,12,57.14,28,8,6,57.14,Maximus,True,1,4
50100,-952 Country Boy (50100),62.3,20.991,,55,10,84.15,81.82,33.9,11,LEFT,19,7,73.08,26,16,3,84.21,19,4,5,44.44,Country Boy,True,3,4
50104,961 Cat Ballou (50104),56.18,20.24,,25,7,82.07,72.0,48.7,51,LEFT,3,5,37.5,8,8,1,88.89,9,1,1,50.0,Cat Ballou,True,0,1
50117,-949 Puckered Up (50117),62.64,21.483,21.265,71,24,86.84,66.2,25.1,26,RIGHT,18,5,78.26,23,21,19,52.5,40,4,16,20.0,Puckered Up,True,16,12
50119,304F Let's Tango (50119),52.86,19.906,,29,11,80.74,62.07,20.6,1,LEFT,5,4,55.56,9,9,7,56.25,16,2,4,33.33,Let's Tango,True,2,1
50120,101 Nighttime Crime (50120),60.4,20.336,,31,6,83.76,80.65,8.0,8,LEFT,2,1,66.67,3,9,3,75.0,12,3,3,50.0,Nighttime Crime,True,0,2
50121,024 Peyton's Daddy (50121),54.07,20.66,,19,6,85.15,68.42,26.5,7,RIGHT,8,4,66.67,12,3,2,60.0,5,2,5,28.57,Peyton's Daddy,True,1,1
50122,310 Debo (50122),54.64,21.075,20.926,22,8,84.56,63.64,35.9,39,LEFT,3,5,37.5,8,10,3,76.92,13,2,4,33.33,Debo,True,0,1
50124,903 Vitalix Milkshake (50124),39.23,20.647,,29,18,83.69,37.93,57.8,10,LEFT,4,10,28.57,14,5,8,38.46,13,0,3,0.0,Vitalix Milkshake,True,0,5
50129,2 Thor (50129),55.44,20.37,,24,9,80.83,62.5,51.3,7,LEFT,3,4,42.86,7,5,5,50.0,10,1,1,50.0,Thor,True,2,1
50133,H83 T-Line (50133),75.16,20.477,,11,0,0.0,100.0,11.6,,,3,0,100.0,3,6,0,100.0,6,3,0,100.0,T-Line,True,0,0
50134,3736/9 Back in Black (50134),78.79,20.645,,31,2,81.25,93.55,28.3,11,LEFT,16,2,88.89,18,10,0,100.0,10,8,0,100.0,Back in Black,True,1,0
50135,20 Dual Citizen (50135),73.17,21.163,21.08,34,4,83.88,88.24,45.9,,,13,2,86.67,15,13,2,86.67,15,8,3,72.73,Dual Citizen,True,3,2
50136,17 Sweet Emotion (50136),37.13,20.364,,11,6,82.0,45.45,23.0,10,LEFT,2,3,40.0,5,2,2,50.0,4,,,,Sweet Emotion,True,2,1
50137,911 Fire Water (50137),42.16,20.017,,15,1,0.0,93.33,21.5,13,LEFT,7,1,87.5,8,5,0,100.0,5,0,1,0.0,Fire Water,True,0,0
50138,916 Buckle Up (50138),54.42,20.333,,24,7,82.14,70.83,40.0,13,LEFT,8,5,61.54,13,6,2,75.0,8,2,4,33.33,Buckle Up,True,1,1
50139,919 Carbon Copy (50139),54.51,19.807,,22,7,80.75,68.18,25.5,50,LEFT,7,7,50.0,14,4,0,100.0,4,2,3,40.0,Carbon Copy,True,0,0
50143,80 Dakota Blender (50143),37.84,19.9,,5,2,75.25,60.0,17.7,,,1,2,33.33,3,1,0,100.0,1,,,,Dakota Blender,True,0,0
50144,-91 Walk the Line (50144),41.92,20.075,,10,1,81.0,90.0,20.0,20,RIGHT,3,0,100.0,3,4,1,80.0,5,0,1,0.0,Walk the Line,True,0,0
50146,852 Spotted Freak (50146),56.58,20.697,,19,9,84.72,52.63,34.9,5,LEFT,3,5,37.5,8,3,4,42.86,7,2,2,50.0,Spotted Freak,True,0,2
50150,18 Thor (50150),75.6,20.908,,19,2,83.75,89.47,19.3,11,RIGHT,10,1,90.91,11,4,1,80.0,5,4,0,100.0,Thor,True,2,1
50151,9X Tic Tac Toe (50151),59.11,19.829,,29,7,76.97,75.86,40.2,37,LEFT,5,5,50.0,10,13,2,86.67,15,3,3,50.0,Tic Tac Toe,True,2,0
50154,909 Swagger (50154),55.71,19.982,,28,8,79.06,71.43,19.4,16,LEFT,5,4,55.56,9,10,4,71.43,14,1,1,50.0,Swagger,True,0,0
50160,966 Spin Cycle (50160),54.93,21.411,21.223,14,2,84.0,85.71,28.8,13,RIGHT,7,1,87.5,8,3,1,75.0,4,1,2,33.33,Spin Cycle,True,2,0
50161,99 Frozen Jacket (50161),61.62,20.5,,22,7,83.43,68.18,20.1,32,RIGHT,6,1,85.71,7,7,6,53.85,13,3,2,60.0,Frozen Jacket,True,1,2
50162,761 Separation Anxiety (50162),57.04,20.159,,11,2,76.75,81.82,24.4,33,RIGHT,3,0,100.0,3,4,2,66.67,6,1,1,50.0,Separation Anxiety,True,0,0
50163,027 Wrecker (50163),36.91,19.442,,14,7,77.36,50.0,38.5,,,4,4,50.0,8,2,2,50.0,4,0,1,0.0,Wrecker,True,0,0
50167,941 Wild Thing (50167),74.15,20.304,,27,2,74.5,92.59,3.7,17,RIGHT,9,0,100.0,9,10,2,83.33,12,3,0,100.0,Wild Thing,True,0,0
50171,920 Nickelback (50171),49.22,20.695,,37,14,83.46,62.16,51.7,24,LEFT,6,8,42.86,14,12,6,66.67,18,1,6,14.29,Nickelback,True,0,4
50175,037 JAG Metals Soul Glo (50175),75.22,21.383,21.05,46,5,84.0,89.13,34.7,16,LEFT,16,4,80.0,20,23,1,95.83,24,10,4,71.43,JAG Metals Soul Glo,True,4,3
50179,904 Black Sheep (50179),62.29,21.025,20.753,51,17,86.03,66.67,45.7,31,LEFT,12,13,48.0,25,15,4,78.95,19,5,12,29.41,Black Sheep,True,3,6
50183,018 Cowtown (50183),86.41,21.458,21.222,57,6,85.92,89.47,21.9,7,LEFT,15,3,83.33,18,29,3,90.63,32,19,3,86.36,Cowtown,True,3,1
50184,924 Rolled Gold (50184),0.0,20.125,,2,0,0.0,100.0,10.2,,,,,,,,,,,,,,Rolled Gold,True,0,0
50188,988 Big Sauce (50188),0.0,20.0,,2,1,80.0,50.0,37.1,,,,,,,,,,,,,,Big Sauce,True,0,0
50189,845 Crystal Bell (50189),0.0,20.0,,2,2,83.0,0.0,37.1,,,,,,,,,,,,,,Crystal Bell,True,0,0
50190,959 Little Big Horn (50190),0.0,20.875,,2,2,85.55,0.0,41.2,,,,,,,,,,,,,,Little Big Horn,True,0,1
50191,889 Mikey Likes It (50191),0.0,21.333,,3,0,0.0,100.0,19.6,,,,,,,,,,,,,,Mikey Likes It,True,0,0
50192,859 Rodeo Red (50192),0.0,21.45,,4,0,0.0,100.0,9.4,,,,,,,,,,,,,,Rodeo Red,True,1,0
50196,037 Brindle Badger (50196),42.04,20.719,,9,1,84.5,88.89,18.1,,,3,1,75.0,4,3,0,100.0,3,,,,Brindle Badger,True,0,0
502,0 Avenger (502),35.84,18.65,,5,2,73.5,60.0,,,,,,,,1,0,100.0,1,,,,Avenger,True,0,0
50202,761 Blackhawk (50202),0.0,14.5,,3,0,0.0,100.0,6.1,,,,,,,,,,,,,,Blackhawk,True,0,0
50207,765 Coconut Twist (50207),50.86,21.059,20.991,35,12,83.83,65.71,48.9,3,RIGHT,8,7,53.33,15,4,4,50.0,8,1,3,25.0,Coconut Twist,True,4,1
50209,-36 Busted Knuckle (50209),43.49,20.801,,34,2,82.25,94.12,4.0,14,RIGHT,9,0,100.0,9,12,2,85.71,14,0,1,0.0,Busted Knuckle,True,1,1
50210,G8 Oggie (50210),59.9,20.972,,27,5,82.4,81.48,12.9,21,RIGHT,7,1,87.5,8,8,4,66.67,12,2,2,50.0,Oggie,True,1,2
50211,019 Leather Face (50211),60.56,20.922,,36,4,85.83,88.89,33.4,24,RIGHT,16,1,94.12,17,7,3,70.0,10,2,2,50.0,Leather Face,True,1,1
50212,013 Jelly Roll (50212),61.0,21.234,21.171,28,3,80.17,89.29,15.3,13,RIGHT,5,0,100.0,5,14,2,87.5,16,2,2,50.0,Jelly Roll,True,5,1
